"","date","h.1","h.2","h.3","h.4","h.5","h.6","h.7","h.8","h.9","h.10","h.11","h.12","h.13","h.14","h.15","h.16","h.17","h.18","h.19","h.20","h.21","h.22","h.23","h.24","h.25","h.26","h.27","h.28","h.29","h.30","h.31","h.32","h.33","h.34","h.35","h.36","h.37","h.38","h.39","h.40","h.41","h.42"
"539",2021-10-27,1.22253100350769,9.59379042451066,1.36085285731993,13.1944544472452,30.634179983326,3.77534585727113,4.09308351604544,-19.8521489079883,-5.64415681345648,13.312081588891,3.39146173456908,-12.7615733165023,0.782653014351553,3.41746312276613,-3.85089946168044,3.37195766015057,15.5497016485419,1.53354706676947,-0.452533871835823,-2.51906232276765,-6.36589140575114,-11.5070197184613,20.4542453937331,11.3067463477142,6.50212183587091,-17.9185905284535,1.5687630325097,-11.3973325275057,3.32574392087091,14.4001719866101,11.8658063125615,7.19982952775911,1.79686000854224,-1.380508487804,7.76192774188249,-4.96026923813266,8.50542766354823,1.26289240633563,0.600259964796103,-0.860127178420571,29.3302609451087,-49.163432183238
"540",2021-10-28,9.63843113053342,1.09708866811878,13.2761973352539,29.8208658944629,3.56628150228738,3.5831672314132,-20.7240196829769,-5.40498188215566,13.6675165509476,3.39146173456908,-12.9273107672168,0.512661785840058,3.0992081514978,-3.86652025131035,3.64180725400935,15.3968018312147,1.2404849004864,-2.2065076586866,-2.65104696488211,-6.90421433132393,-11.2097411505348,20.2422935492704,11.5616128118804,6.27290837752675,-18.3370151007784,1.58334863921692,-12.144646053963,0.554654440824887,14.9162866707083,12.0016687794246,7.19982952775911,0.634497813890825,-1.55875460178786,8.25011870025246,-4.52341726872424,8.41904069726497,1.50261516052464,0.435788851684067,-2.3926932076324,29.4549241884267,-49.9948606231686,5.37842858309015
"541",2021-10-29,1.91643202465069,13.2664334585112,29.9176702357205,3.6009630154421,3.40762906119195,-20.3593294732981,-10.1941105293512,14.562607935922,3.39146173456908,-13.1140714853429,0.105031830368308,1.44616022590392,-5.69827901175038,-2.44562468386446,16.4026762507753,2.02629732910504,-2.29466060356919,-2.91516253612164,-6.58935702767346,-11.8336025333812,19.5871474396589,13.1100746676865,6.6646285269658,-18.3726956684221,1.23158702205129,-12.6744719768874,-0.909565375981505,13.0914823796094,13.5931883801779,7.40614465006748,0.818444612721308,-1.84013911094164,8.64323744593149,-4.69932724054425,7.62549051092012,2.99158140502717,0.435788851684067,-2.10321739241618,29.3578354809319,-49.4287621005477,5.70533455966889,-19.0770370721861
"542",2021-10-30,13.243119502032,29.9604634774583,3.6470970559899,2.06830775363763,-20.8303956040437,-7.44953982452429,13.0315486690917,3.86685262901234,-13.611698770396,-0.412845090263205,1.20814656108687,-5.54971098500121,-2.44264929036866,14.7644320924556,2.58751572564047,-2.21351087529259,-3.17667869971102,-8.01472418532667,-12.575825269713,19.543749755506,10.8800081685124,7.02441904740881,-18.6213840003541,1.19304860788487,-13.0540465365438,-0.977900807963623,13.373968739292,11.3686764178087,7.66414054489193,0.348683898310331,-1.83015695692213,8.3034062460913,-2.12468385679595,7.84453609099301,0.834488377260259,0.472767007137705,-2.86667149694627,29.3921955089468,-52.1284690793612,3.5372116195294,-19.5634121814608,0.231926003218636
"543",2021-10-31,29.6423283287041,2.00649115877425,-0.316523819015349,-23.2253751181001,-8.97414875210623,12.8213035598682,-1.54317652050952,-15.8792291988094,-5.98972357780486,-1.07126636519816,-9.5070367841569,-5.64660879526318,14.5284913213738,-1.10033296809265,-4.77405355924445,-9.68248966988649,-11.8471520254548,-17.344767791081,17.1604161776787,10.5323865976782,5.1958048904316,-21.0449991067053,-5.42476527977355,-19.2848737918309,-6.84599280962185,6.58143664830385,11.121236384055,5.92480644297649,-3.51366240861982,-14.0890336784349,-1.61169429286696,-15.5556210513588,3.7987423952614,0.660205474379177,0.435788851684067,-10.2300260835098,18.8089969815858,-71.6640330556536,-6.9919353481877,-28.4940895842725,0.404584805174497,4.21668718157766
"544",2021-11-01,-6.58774593501457,-4.02387216796226,-23.9611190289365,-11.0061259800033,13.312081588891,3.39146173456908,-45.0773762214222,-15.6507088281423,-8.84161055271421,-14.6619902223177,0.286133674511789,15.9837731607369,3.03058455901536,-37.1834426018769,-19.1856539704545,-19.708438403013,-22.0583085181121,21.1486327895787,13.6260679553002,8.39689919486124,-76.161824025858,-14.0378145359076,-24.4894899019729,-11.9357496573932,17.9241018477029,19.7228553143661,9.51945405172084,-54.6241522250032,-16.2592045048279,-0.9294556465539,-14.6978225164495,15.0098278246809,14.6920220851453,4.03804036879672,-62.4110411667682,19.4322615483783,-66.6975438381173,-6.45849495974841,-9.34424224948032,18.6540644089394,7.4886304503526,-56.8258306342657
"545",2021-11-02,-0.375064779748863,-23.2910841727118,-8.93722109047399,13.2060887453556,1.5613309807428,-46.4790468620943,-11.4882547362757,-4.13025019253174,-11.9934842465046,1.70869409979471,15.000118225024,2.20568268121444,-38.4373821319444,-14.9046771333147,-16.9014455423399,-20.8071738805912,22.8548382101736,12.78470801215,7.66637786889318,-79.087151143827,-11.6832060243958,-24.6383848650926,-11.2740220911079,17.8614815888663,17.2453748561954,9.09389632883659,-53.9553204264512,-15.3846827079808,-2.40454352830045,-15.6739316626865,13.2126669427331,10.7471987980489,2.55711643859171,-63.0824145147061,19.6677730053365,-66.4065784023442,-8.39980502012423,-9.72562238676037,13.6882167968411,6.03471441763652,-56.2138056549772,7.33636182524248
"546",2021-11-03,-23.9591973993947,-9.28271753125591,12.9671805235831,-2.63508340433955,-45.0773762214222,-11.5903572686329,-2.83708852510812,-10.8668829129632,-0.576556874646677,15.000118225024,1.88380708335024,-42.369328030242,-15.1778962577532,-16.9157404300912,-20.5134239203875,21.2359599323241,12.8163475207328,7.66509759341321,-78.4776168208215,-11.9152522229545,-24.3378344451618,-9.99594498371203,18.1996428477292,19.7228553143661,9.40549991531027,-53.758013498373,-15.8125347015499,-1.50819327325825,-14.8360337756819,15.2632349917039,14.5012855374393,3.56855614020278,-62.3352839138903,19.1841449582566,-66.0740019125641,-6.75961392862951,-8.96942315729535,19.0003924909775,6.9636755129392,-56.5094371152689,6.72594303996955,32.2891133755715
"547",2021-11-04,-5.95723553305343,13.0711815957543,-0.926304078013175,-49.039722520922,-5.31517205023154,2.21449023518492,1.46533542150807,3.59845949001756,14.8470441015717,-0.307692084712653,-59.3369864484404,-8.35636416013251,-7.60625114990422,-2.27804792114597,23.0173554062512,11.0859016106492,5.64804013001419,-83.912243628514,-4.53947297341098,-12.017957135466,1.4605819433423,17.4235746856796,11.6463536255777,5.24677496025046,-60.0945972806549,-7.80600913779609,7.76352545039201,-2.17276449388538,12.916529337694,1.1081015310063,-1.31372693848073,-65.7662563770346,24.8674149689378,-52.4234846509059,4.54996663096086,-9.8614789088407,7.48699940115875,2.1553295689136,-57.852716993897,12.8670377572806,37.030601705483,23.5689111924316
"548",2021-11-05,13.312081588891,0.00714423040825259,-45.5531523212867,-5.82461835275383,3.5160295017871,1.1256693538747,10.6516409295129,17.8067045108,1.32758610694016,-45.6366040438543,-8.93764122322948,-6.83202199158,-4.70692392427873,26.5044937996323,19.7524522184836,5.35929570132792,-82.4456770272463,-6.8316820985987,-14.0283481907797,0.551651982592534,23.7460133371992,22.5488817507815,8.32509202040566,-56.0862765165036,-12.5021462002778,6.28675740779806,-4.7062009411243,22.2469696073377,20.8482642599431,1.84471050582927,-66.0974750423715,21.8226077363133,-54.264731601798,1.18568514956246,-2.83572809958432,23.6823737513947,5.21667807227398,-59.0442160955581,9.49042835988654,36.969629219097,20.7816305690979,35.4644767747185
"549",2021-11-06,-3.07646999935156,-46.6065208752163,-5.44887709635294,1.75378316647248,0.289818662420086,9.2350325309689,13.991624666469,-2.44611733695097,-51.5991913986515,-8.72444478453049,-8.42838125953744,-1.83668011605671,25.4176466800975,10.3829806698624,3.66258118988361,-83.4590911996538,-4.63954644165216,-12.1194009862231,3.37580105973679,20.7617161759667,11.2212654679562,3.22941447520594,-60.4508398827198,-8.39457529762502,7.47497493760069,-0.872242878590932,15.768746461138,1.1081015310063,-3.65795323447481,-65.9859524103805,23.9987944937184,-53.7401162879892,4.13972373800538,-7.67603493870578,3.78071986461721,0.609526282049088,-59.4640147947392,11.1977038768265,36.3499011222935,20.8976141235463,31.9918513858992,34.9930422785528
"550",2021-11-07,-45.0773762214222,-5.31517205023154,0.930076420291859,-0.098060469272031,10.2228569728347,14.6228167021039,-1.47070634455917,-43.3845560532795,-8.44499908476845,-8.59424885550709,-2.46696551055681,25.989601670383,10.9359090466591,3.66258118988361,-79.1770542910108,-4.55789765585892,-13.7365447394567,1.9149959934887,21.4914072590211,12.4877385990634,4.89386737041105,-53.9553204264512,-7.64667931717012,7.35110041201278,-1.80852553832512,16.947428121781,10.7471987980489,-2.55212974166096,-65.5434703854137,25.0980984610426,-51.9602120184711,4.62487404823462,-0.777310464273778,14.4104285597283,0.609526282049088,-57.8765680418239,13.0752127526717,37.9312673980678,23.5560848342532,37.9855456358939,41.6930877921623,21.1269855177223
"551",2021-11-08,-2.89527659354176,3.08936928575661,0.944424634248625,7.58645749650391,14.402845403502,-1.56595493045935,-18.2299484806234,-5.67514831252306,-8.59424885550709,-3.5801837635228,21.7332179321676,10.4240967309144,2.98260039401582,-18.2194935756539,-0.42815778385211,-11.3684646694962,4.14310133078261,16.8113583647434,10.984734260426,4.27868933073253,-2.01175691373793,-3.15776857606022,7.0056671203101,1.25568050139557,9.62807088710291,0.367568482642595,-3.05943236069294,-2.37056626504312,28.4774362693144,-51.1651938900224,8.66911279482995,-16.0283229092714,-0.180476711670168,-0.0920039671017451,1.82953235741529,17.9343588874418,37.7282185638171,26.3858426805574,25.305434525424,25.4208292875325,18.792313751045,28.8167395819524
"552",2021-11-09,4.60471752137597,2.84138989234282,9.8589973419818,14.713386164762,-1.92313712758495,-13.7934231214216,-4.39349968041914,-7.22912585634044,-1.77905503354565,22.4726981705329,10.4682212842385,2.98260039401582,-18.0135174339986,0.330769147660353,-10.6727515807499,5.24350469819231,17.646893697778,10.960818029624,3.94206129351277,-0.61091383284054,-1.95086817982147,8.90472181203481,3.30300373829891,9.26908356268446,0.376491417406427,-5.38240852772072,-2.1671262535641,28.9384107150605,-50.0146740714603,8.72765816644141,-16.4429006571995,-0.173749054671126,-1.02143760753248,2.0786162948739,18.2899725250219,38.3905239048927,28.050105491519,26.0577328154847,25.3941124819754,19.1278233505281,29.5014951316158,42.9588203919345
"553",2021-11-10,0.0867061880073113,7.77098396262906,14.2945876583988,-1.49451849103421,-12.9997605556803,-5.9149089719699,-9.10399463197654,-4.48765323354891,20.998822150178,10.4140684233408,2.98260039401582,-21.0419955056622,-0.732910530808048,-14.8724983860555,4.14310133078261,16.958934078389,10.5105122705389,3.94206129351277,-2.01175691373793,-3.4434529184979,6.15626802672575,-0.36864060941326,8.79238183370095,0.287262069768167,-3.05943236069294,-4.27224556857363,27.8788628883807,-53.9358421674363,7.64029484396936,-16.185517276202,-0.241025624661626,-0.0920039671017451,0.886990595293791,17.2455799182887,36.806439017017,26.3858426805574,25.5377537064075,25.360716475029,19.7733105530427,28.1827006643393,42.2035967117483,36.2974452137748
"554",2021-11-11,7.95201806063853,14.3252655364354,-1.40259958606056,-10.9470552586634,-6.21816569592106,-8.79498695873332,-5.23069135241719,22.2844815993819,10.4080514387966,2.98260039401582,-21.6405316496777,-1.88035480838834,-14.9231316017197,3.98123051312448,16.9570494741559,9.84433653256246,4.6153173679523,-2.43172234590802,-5.13304211904108,6.17575789255558,-0.141383607240132,8.91457644927842,-0.999256716007326,-3.00982723205492,-4.55683072569267,27.3362494809195,-54.0781722228188,7.67648669818499,-15.7502434917292,-1.45709882156977,0.0465855483174466,-0.144220349248212,16.402657103947,36.6979254575456,26.2348616690308,25.7010635903532,25.0416037686536,19.9201252368384,27.1729491655251,41.6957596373574,36.2051350898441,52.1452914720033
"555",2021-11-12,14.3712823534904,-1.18918887581238,-15.60763057485,-7.6890703347947,-8.78179417526164,-1.91531765959389,20.9376059473979,10.3960174697082,3.46425345775551,-18.269028406772,0.344933392396034,-14.810853719398,4.19005415095913,14.4057862621577,10.888549419157,4.45278137481491,-1.28810044066074,-3.58022440893086,6.34036698446598,2.32038531684854,9.25961725358957,0.376491417406427,-2.79457856939636,-2.66831748575422,28.9241902344694,-53.8066980654465,7.97862761336282,-18.5316718710932,-0.210751168165904,0.665947031676456,2.13409656686699,17.9860305792939,37.0374570165384,27.3139296484808,25.4502513258811,25.4208292875325,20.0127226463104,28.8297906815738,42.7730076909879,36.308077461159,52.5407921344397,-5.95577948691003
"556",2021-11-13,-1.92313712758495,-9.77071087416247,-6.09622984615107,-8.59424885550709,-0.702546681976754,20.2387239369401,8.72128217739054,1.49633576328147,-19.0063038742766,0.0773037155482616,-14.8533256413426,4.19474943297678,13.0292574922903,7.89766169215368,3.94206129351277,-2.48945461098124,-4.38479865854121,6.34036698446598,3.152222322985,8.069126475054,-2.05195317046333,-3.84552299351885,-3.79108046251347,28.159547258532,-53.3853535431017,7.70815457062366,-20.0497872907355,-3.23676087513788,-0.7122763808281,0.826380575625541,17.2726505028159,36.9652290561903,26.9412674478204,24.2918727384999,23.718432853434,19.253669397381,28.0277262215152,42.3375559583813,36.308077461159,52.2513248727425,-7.77619964007514,-355.62308837781
"557",2021-11-14,-15.6953102816967,-7.6890703347947,-9.08739272070044,-1.61560355641209,21.4231139733208,8.43516227466432,3.59279146041538,-20.7344849459352,-0.584142744470989,-14.8661170098302,4.19005415095913,14.1327306114201,7.33556803568969,5.18492413438894,-2.01175691373793,-4.39573034359273,6.34036698446598,2.69588283304617,9.46548746855518,-2.33858569720568,-2.35476049785681,-4.3048286458311,28.0663451983249,-53.9358421674363,8.08641179076771,-19.0770370721861,-4.16511903964158,1.17835674993708,0.757089314663006,17.0537397489191,36.806439017017,27.4993146031254,25.4975559928671,23.5628602610749,20.3356077117125,27.9003454269595,42.2666366619505,36.308077461159,52.5430034839246,-6.68257757869524,-356.243742170326,-16.7083531325083
"558",2021-11-15,-3.85847932026802,-7.77413175467268,0.024832908485409,19.9045770498377,7.23792108189662,4.08015701769392,-15.0876371289344,0.421174699554506,-14.8533256413426,4.23700697113566,13.1863616595061,8.52966463394459,5.02798403826153,2.03812640436106,-3.07639692552629,6.75716355245743,3.76691555071895,8.10086003149411,-2.40709479119276,-1.8271945374565,-1.37356103839646,28.2008283594578,-53.9358421674363,7.85151992701809,-19.6418344645585,-3.42108449476271,1.21666706519871,3.51380119873037,17.5579650675278,37.087657920923,28.6240111411759,24.5191336615094,22.9928504825129,20.760775917144,30.3396673884544,42.2832418272375,36.308077461159,52.1987270374761,-7.89934911398059,-358.702874228851,-16.3241844413063,38.3989383316456
"559",2021-11-16,-7.97038928992739,-0.425512948133197,20.3964225638618,8.4543119819963,3.66258118988361,-15.4448710131601,1.79476970947633,-15.1294475044527,4.19005415095913,13.5371693156558,9.70072571108247,5.01229913507193,2.62560068998103,-1.52010069860213,6.34036698446598,4.99757161714177,9.00617487400947,-1.79548492447247,-2.08714370128591,-0.0472586032252036,29.4391451751858,-53.956123529141,7.73077447950842,-19.1668385252888,-2.27136868730381,1.15193597374092,4.40824081557417,18.8808763447575,36.806439017017,29.2352013874817,25.3633000732914,23.8267784759699,20.6824412878166,30.7899450557544,43.3910385361677,36.308077461159,52.1881803531444,-7.51600395829775,-354.536246956768,-16.3281018893432,39.1216403614574,47.5962048006783
"560",2021-11-17,-3.5801837635228,20.4001510972891,7.53859193999948,3.43592092459434,-12.2200873298028,1.94582797627408,-11.2925749396774,5.60167840163804,14.0119665779277,10.1137675247835,4.00477814021341,1.75158688073136,-0.983639821882106,9.24405829784772,1.34578761222454,8.41796671427404,-0.634050342280962,-2.92573827344606,-1.18918642464124,29.8716153887474,-49.3815463132003,8.18053678352374,-18.1249828901814,-1.18357125661286,0.141839449281871,3.83502569431363,19.2657877052446,38.7516972956632,27.075560535444,25.5281652345035,24.6588987290509,19.999284313117,30.0667432645426,43.6841274222385,38.0046794583711,52.1850554096388,-6.76380013004584,-349.701625420537,-17.3865535157758,38.7565838272951,47.7816677495611,30.8538267882288
"561",2021-11-18,20.3293904601703,8.29315271915379,3.64019844269938,-11.3104797402397,2.11017535140508,-10.8519738197602,6.31796760255408,13.8539168138327,10.6430133883627,4.41719256260211,1.64179997565257,-1.16044398658838,11.8112445075853,4.98664221490014,8.05378788519018,-0.438087882090294,-2.46240827760426,2.35668453870119,29.8429936532729,-48.1164823138958,9.98189472582241,-18.9738123960864,-0.96931443845603,0.478158736448482,3.44747401704311,19.0763768710639,40.1199947097278,29.577426751934,24.6934170509173,24.8177607620942,20.2303127544073,31.2938657867731,43.7561325246979,38.750955315362,53.2695528489929,-7.13347432579766,-348.749379535302,-16.9911991272747,38.4745128645051,47.7834879337914,31.8380282190962,23.4339743319189
